,dt,ax [mg],ay [mg],az [mg],gx [mdeg/s],gy [mdeg/s],gz [mdeg/s],mx [mgauss],my [mgauss],mz [mgauss],roll [deg],pitch [deg],yaw [deg]
256,0.004,-199.10399999999998,-59.048,1046.76,11602.5,4357.5,752.5,-123.20000000000002,218.12000000000003,-887.7400000000001,-3.32967032967033,-10.659340659340659,-78.8956043956044
257,0.004,-199.10399999999998,-59.292,1047.248,11497.5,4515.0,595.0,-122.78000000000002,216.3,-883.6800000000001,-3.2472527472527473,-10.774725274725276,-78.92307692307692
258,0.004,-199.10399999999998,-59.292,1047.98,11340.0,4340.0,630.0,-122.78000000000002,216.3,-883.6800000000001,-3.241758241758242,-10.582417582417582,-78.92307692307692
259,0.004,-199.10399999999998,-59.292,1048.712,11707.5,4305.0,822.5,-122.78000000000002,216.3,-883.6800000000001,-3.28021978021978,-10.741758241758241,-78.92857142857143
260,0.004,-199.10399999999998,-59.536,1049.6879999999999,11427.5,4357.5,735.0,-122.78000000000002,216.3,-883.6800000000001,-3.1648351648351647,-10.642857142857142,-78.95054945054945
261,0.004,-199.10399999999998,-59.78,1050.42,11427.5,4375.0,735.0,-123.34000000000002,217.84000000000003,-885.5000000000001,-3.3516483516483517,-10.741758241758241,-78.92857142857143
262,0.004,-198.85999999999999,-60.024,1051.152,10692.5,4357.5,472.5,-123.34000000000002,217.84000000000003,-885.5000000000001,-3.230769230769231,-10.642857142857142,-78.95054945054945
263,0.004,-198.85999999999999,-60.024,1051.884,11427.5,4357.5,420.0,-123.34000000000002,217.84000000000003,-885.5000000000001,-3.379120879120879,-10.774725274725276,-78.93956043956044
264,0.004,-198.85999999999999,-60.024,1052.616,11532.5,4305.0,752.5,-117.32000000000001,219.66000000000003,-889.4200000000001,-3.28021978021978,-10.642857142857142,-78.95604395604396
265,0.004,-198.85999999999999,-60.024,1052.616,10955.0,4322.5,822.5,-117.32000000000001,219.66000000000003,-889.4200000000001,-3.2527472527472527,-10.791208791208792,-78.97252747252747
266,0.004,-199.10399999999998,-60.024,1052.616,11165.0,4375.0,577.5,-117.32000000000001,219.66000000000003,-889.4200000000001,-3.318681318681319,-10.598901098901099,-78.96153846153847
267,0.004,-199.10399999999998,-59.78,1052.128,11427.5,4550.0,595.0,-115.92000000000002,217.70000000000002,-888.0200000000001,-3.2637362637362637,-10.73076923076923,-78.98351648351648
268,0.004,-199.10399999999998,-59.536,1051.396,10832.5,4357.5,490.0,-115.92000000000002,217.70000000000002,-888.0200000000001,-3.1758241758241756,-10.593406593406593,-79.0
269,0.004,-198.85999999999999,-59.292,1050.42,11287.5,4532.5,542.5,-115.92000000000002,217.70000000000002,-888.0200000000001,-3.2967032967032965,-10.736263736263735,-78.98901098901099
270,0.004,-198.85999999999999,-59.048,1049.444,11497.5,4200.0,560.0,-121.10000000000001,210.56000000000003,-889.1400000000001,-3.1648351648351647,-10.67032967032967,-79.02197802197803
271,0.004,-198.85999999999999,-59.048,1048.712,11357.5,4357.5,665.0,-121.10000000000001,210.56000000000003,-889.1400000000001,-3.3461538461538463,-10.774725274725276,-78.99450549450549
272,0.004,-198.85999999999999,-58.804,1047.7359999999999,11445.0,4252.5,682.5,-121.10000000000001,210.56000000000003,-889.1400000000001,-3.21978021978022,-10.703296703296703,-79.02747252747253
273,0.004,-198.85999999999999,-58.804,1047.004,11462.5,4392.5,735.0,-121.94000000000001,217.42000000000002,-887.46,-3.2472527472527473,-10.862637362637363,-79.03296703296704
274,0.004,-198.85999999999999,-58.804,1046.76,11130.0,4515.0,805.0,-121.94000000000001,217.42000000000002,-887.46,-3.2472527472527473,-10.67032967032967,-79.03296703296704
275,0.004,-198.61599999999999,-58.56,1046.028,11410.0,4270.0,577.5,-121.94000000000001,217.42000000000002,-887.46,-3.1923076923076925,-10.807692307692308,-79.05494505494505
276,0.004,-198.61599999999999,-58.56,1045.54,11392.5,4357.5,717.5,-119.98000000000002,217.14000000000001,-885.6400000000001,-3.2747252747252746,-10.615384615384615,-79.03846153846153
277,0.004,-198.37199999999999,-58.56,1045.296,11287.5,4392.5,770.0,-119.98000000000002,217.14000000000001,-885.6400000000001,-3.2252747252747254,-10.752747252747254,-79.05494505494505
278,0.004,-198.61599999999999,-58.56,1045.296,11217.5,4375.0,647.5,-119.98000000000002,217.14000000000001,-885.6400000000001,-3.1043956043956045,-10.664835164835164,-79.08241758241758
279,0.004,-198.61599999999999,-58.56,1045.296,11602.5,4480.0,735.0,-119.98000000000002,219.94000000000003,-889.7,-3.291208791208791,-10.758241758241759,-79.06043956043956
280,0.004,-198.61599999999999,-58.56,1045.7839999999999,11515.0,4322.5,682.5,-119.98000000000002,219.94000000000003,-889.7,-3.159340659340659,-10.703296703296703,-79.08791208791209
281,0.004,-198.61599999999999,-58.804,1046.028,11357.5,4270.0,507.5,-119.98000000000002,219.94000000000003,-889.7,-3.3626373626373627,-10.780219780219781,-79.06043956043956
282,0.004,-198.85999999999999,-58.804,1046.516,11322.5,4532.5,490.0,-123.76,219.10000000000002,-885.5000000000001,-3.2252747252747254,-10.719780219780219,-79.0934065934066
283,0.004,-198.61599999999999,-59.048,1046.76,11375.0,4392.5,700.0,-123.76,219.10000000000002,-885.5000000000001,-3.2857142857142856,-10.87912087912088,-79.0934065934066
284,0.004,-198.85999999999999,-59.292,1047.248,11410.0,4567.5,525.0,-123.76,219.10000000000002,-885.5000000000001,-3.2747252747252746,-10.692307692307692,-79.0934065934066
285,0.004,-199.10399999999998,-59.292,1047.98,11410.0,4690.0,700.0,-123.76,219.10000000000002,-885.5000000000001,-3.208791208791209,-10.81868131868132,-79.12087912087912
286,0.004,-199.10399999999998,-59.536,1048.956,11357.5,4427.5,787.5,-123.62000000000002,218.68,-887.8800000000001,-3.32967032967033,-10.631868131868131,-79.0934065934066
287,0.004,-199.10399999999998,-59.78,1049.6879999999999,11130.0,4567.5,630.0,-123.62000000000002,218.68,-887.8800000000001,-3.2637362637362637,-10.763736263736265,-79.12087912087912
288,0.004,-199.10399999999998,-60.024,1050.42,11725.0,4305.0,472.5,-123.62000000000002,218.68,-887.8800000000001,-3.340659340659341,-10.565934065934066,-79.1043956043956
289,0.004,-199.34799999999998,-60.024,1050.908,11620.0,4252.5,787.5,-122.22000000000001,216.72000000000003,-887.32,-3.3131868131868134,-10.714285714285714,-79.12087912087912
290,0.004,-199.10399999999998,-60.024,1050.908,10692.5,4410.0,490.0,-122.22000000000001,216.72000000000003,-887.32,-3.17032967032967,-10.692307692307692,-79.15384615384616
291,0.004,-199.10399999999998,-60.024,1050.908,11322.5,4585.0,647.5,-122.22000000000001,216.72000000000003,-887.32,-3.3956043956043955,-10.714285714285714,-79.12087912087912
292,0.004,-199.10399999999998,-60.024,1050.42,10885.0,4357.5,630.0,-122.50000000000001,217.14000000000001,-890.1200000000001,-3.2527472527472527,-10.703296703296703,-79.15384615384616
293,0.004,-198.85999999999999,-59.78,1049.6879999999999,10902.5,4182.5,822.5,-122.50000000000001,217.14000000000001,-890.1200000000001,-3.3846153846153846,-10.846153846153847,-79.13736263736264
294,0.004,-198.85999999999999,-59.536,1048.956,11497.5,4287.5,542.5,-122.50000000000001,217.14000000000001,-890.1200000000001,-3.2967032967032965,-10.703296703296703,-79.15934065934066
295,0.004,-198.85999999999999,-59.536,1047.98,11200.0,4375.0,525.0,-120.54,218.82000000000002,-888.1600000000001,-3.1758241758241756,-10.780219780219781,-79.1923076923077
296,0.004,-198.85999999999999,-59.292,1047.248,11217.5,4427.5,577.5,-120.54,218.82000000000002,-888.1600000000001,-3.379120879120879,-10.659340659340659,-79.15384615384616
297,0.004,-198.85999999999999,-59.048,1046.516,11760.0,4375.0,612.5,-120.54,218.82000000000002,-888.1600000000001,-3.2637362637362637,-10.736263736263735,-79.18681318681318
298,0.004,-198.85999999999999,-58.804,1046.028,11882.5,4462.5,717.5,-121.80000000000001,217.84000000000003,-887.6000000000001,-3.1373626373626373,-10.774725274725276,-79.21978021978022
299,0.004,-198.85999999999999,-58.804,1045.296,11042.5,4375.0,560.0,-121.80000000000001,217.84000000000003,-887.6000000000001,-3.3626373626373627,-10.719780219780219,-79.18131868131869
300,0.004,-198.85999999999999,-59.048,1045.296,11322.5,4305.0,560.0,-121.80000000000001,217.84000000000003,-887.6000000000001,-3.230769230769231,-10.752747252747254,-79.21428571428571
301,0.004,-199.10399999999998,-59.048,1045.052,11427.5,4480.0,542.5,-117.18,213.50000000000003,-879.9000000000001,-3.3076923076923075,-10.912087912087912,-79.21428571428571
302,0.004,-199.10399999999998,-59.048,1044.808,11305.0,4410.0,752.5,-117.18,213.50000000000003,-879.9000000000001,-3.269230769230769,-10.736263736263735,-79.21978021978022
303,0.004,-199.34799999999998,-59.048,1044.564,11742.5,4567.5,700.0,-117.18,213.50000000000003,-879.9000000000001,-3.21978021978022,-10.873626373626374,-79.24175824175825
304,0.004,-199.34799999999998,-58.804,1044.808,11515.0,4567.5,612.5,-122.92000000000002,215.74,-893.6200000000001,-3.269230769230769,-10.675824175824175,-79.23076923076923
305,0.004,-199.34799999999998,-58.804,1044.808,11322.5,4585.0,630.0,-122.92000000000002,215.74,-893.6200000000001,-3.241758241758242,-10.824175824175825,-79.24725274725274
306,0.004,-199.10399999999998,-58.804,1045.296,11497.5,4340.0,665.0,-122.92000000000002,215.74,-893.6200000000001,-3.2142857142857144,-10.642857142857142,-79.25274725274726
307,0.004,-199.10399999999998,-58.804,1045.7839999999999,11515.0,4410.0,805.0,-123.06000000000002,212.10000000000002,-894.1800000000001,-3.2637362637362637,-10.802197802197803,-79.25824175824175
308,0.004,-199.10399999999998,-59.048,1046.516,11602.5,4497.5,787.5,-123.06000000000002,212.10000000000002,-894.1800000000001,-3.197802197802198,-10.642857142857142,-79.26923076923077
309,0.004,-199.10399999999998,-59.048,1046.76,11725.0,4462.5,560.0,-123.06000000000002,212.10000000000002,-894.1800000000001,-3.291208791208791,-10.802197802197803,-79.26373626373626
310,0.004,-199.34799999999998,-59.048,1047.492,11760.0,4340.0,612.5,-123.06000000000002,212.10000000000002,-894.1800000000001,-3.181318681318681,-10.686813186813186,-79.29120879120879
311,0.004,-199.10399999999998,-59.292,1048.224,11497.5,4270.0,700.0,-121.10000000000001,217.28000000000003,-884.8000000000001,-3.357142857142857,-10.796703296703297,-79.26923076923077
312,0.004,-199.10399999999998,-59.78,1048.956,10745.0,4322.5,717.5,-121.10000000000001,217.28000000000003,-884.8000000000001,-3.2472527472527473,-10.68131868131868,-79.29120879120879
313,0.004,-199.10399999999998,-59.78,1049.6879999999999,11007.5,4147.5,595.0,-121.10000000000001,217.28000000000003,-884.8000000000001,-3.32967032967033,-10.840659340659341,-79.28571428571429
314,0.004,-199.34799999999998,-60.024,1050.664,11217.5,4340.0,612.5,-120.68,214.76000000000002,-886.9000000000001,-3.2857142857142856,-10.664835164835164,-79.2967032967033
315,0.004,-199.10399999999998,-59.78,1050.908,10780.0,4392.5,385.0,-120.68,214.76000000000002,-886.9000000000001,-3.230769230769231,-10.802197802197803,-79.31868131868131
316,0.004,-199.10399999999998,-59.78,1050.664,11375.0,4305.0,472.5,-120.68,214.76000000000002,-886.9000000000001,-3.32967032967033,-10.60989010989011,-79.3021978021978
317,0.004,-199.10399999999998,-59.78,1050.664,11392.5,4480.0,525.0,-120.12,210.00000000000003,-883.96,-3.269230769230769,-10.741758241758241,-79.32417582417582
318,0.004,-199.10399999999998,-59.78,1049.932,10780.0,4357.5,805.0,-120.12,210.00000000000003,-883.96,-3.208791208791209,-10.576923076923077,-79.33516483516483
319,0.004,-199.34799999999998,-59.536,1048.956,11462.5,4270.0,717.5,-120.12,210.00000000000003,-883.96,-3.2967032967032965,-10.736263736263735,-79.32967032967034
320,0.004,-199.34799999999998,-59.536,1047.98,11427.5,4270.0,717.5,-119.70000000000002,216.02,-883.82,-3.17032967032967,-10.796703296703297,-79.36263736263736
321,0.004,-199.10399999999998,-59.292,1047.004,10780.0,4287.5,630.0,-119.70000000000002,216.02,-883.82,-3.3736263736263736,-10.68131868131868,-79.32967032967034
322,0.004,-199.10399999999998,-59.292,1046.028,10920.0,4427.5,490.0,-119.70000000000002,216.02,-883.82,-3.258241758241758,-10.763736263736265,-79.35714285714286
323,0.004,-199.34799999999998,-59.048,1045.54,10990.0,4427.5,560.0,-122.36000000000001,217.00000000000003,-886.9000000000001,-3.1483516483516483,-10.846153846153847,-79.39010989010988
324,0.004,-199.34799999999998,-58.804,1044.808,11200.0,4567.5,647.5,-122.36000000000001,217.00000000000003,-886.9000000000001,-3.340659340659341,-10.714285714285714,-79.35714285714286
325,0.004,-199.34799999999998,-58.804,1044.32,11287.5,4480.0,682.5,-122.36000000000001,217.00000000000003,-886.9000000000001,-3.230769230769231,-10.796703296703297,-79.38461538461539
326,0.004,-199.34799999999998,-58.56,1044.32,11217.5,4497.5,682.5,-121.94000000000001,216.3,-887.32,-3.098901098901099,-10.736263736263735,-79.41208791208791
327,0.004,-199.34799999999998,-58.56,1044.076,11672.5,4392.5,892.5,-121.94000000000001,216.3,-887.32,-3.3076923076923075,-10.807692307692308,-79.38461538461539
328,0.004,-199.34799999999998,-58.56,1044.076,11515.0,4340.0,647.5,-121.94000000000001,216.3,-887.32,-3.17032967032967,-10.76923076923077,-79.41758241758242
329,0.004,-199.34799999999998,-58.804,1044.32,11882.5,4392.5,612.5,-120.4,212.10000000000002,-888.8600000000001,-3.3846153846153846,-10.824175824175825,-79.38461538461539
330,0.004,-199.34799999999998,-58.56,1044.564,11515.0,4375.0,735.0,-120.4,212.10000000000002,-888.8600000000001,-3.2527472527472527,-10.774725274725276,-79.41208791208791
331,0.004,-199.10399999999998,-58.56,1045.052,11847.5,4585.0,682.5,-120.4,212.10000000000002,-888.8600000000001,-3.10989010989011,-10.758241758241759,-79.44505494505495
332,0.004,-199.34799999999998,-58.56,1045.54,11357.5,4585.0,647.5,-123.48000000000002,213.64000000000001,-886.9000000000001,-3.3351648351648353,-10.785714285714286,-79.41208791208791
333,0.004,-199.34799999999998,-58.804,1046.028,11182.5,4480.0,682.5,-123.48000000000002,213.64000000000001,-886.9000000000001,-3.197802197802198,-10.752747252747254,-79.44505494505495
334,0.004,-199.34799999999998,-59.048,1047.004,11357.5,4357.5,665.0,-123.48000000000002,213.64000000000001,-886.9000000000001,-3.412087912087912,-10.807692307692308,-79.41208791208791
335,0.004,-199.34799999999998,-59.048,1047.248,11410.0,4270.0,787.5,-123.48000000000002,213.64000000000001,-886.9000000000001,-3.28021978021978,-10.747252747252746,-79.43956043956044
336,0.004,-199.10399999999998,-59.292,1048.224,11620.0,4305.0,892.5,-126.42000000000002,217.84000000000003,-888.7200000000001,-3.142857142857143,-10.697802197802197,-79.47252747252747
337,0.004,-199.10399999999998,-59.536,1048.956,10762.5,4340.0,612.5,-126.42000000000002,217.84000000000003,-888.7200000000001,-3.3626373626373627,-10.736263736263735,-79.43956043956044
338,0.004,-199.10399999999998,-59.536,1049.6879999999999,10797.5,4410.0,315.0,-126.42000000000002,217.84000000000003,-888.7200000000001,-3.21978021978022,-10.703296703296703,-79.47252747252747
339,0.004,-199.34799999999998,-59.536,1050.176,11392.5,4410.0,717.5,-118.30000000000001,217.98000000000002,-883.5400000000001,-3.3736263736263736,-10.82967032967033,-79.45604395604396
340,0.004,-199.10399999999998,-59.78,1050.42,10850.0,4515.0,490.0,-118.30000000000001,217.98000000000002,-883.5400000000001,-3.2857142857142856,-10.686813186813186,-79.47252747252747
341,0.004,-199.10399999999998,-59.536,1050.176,11410.0,4480.0,490.0,-118.30000000000001,217.98000000000002,-883.5400000000001,-3.1923076923076925,-10.791208791208792,-79.5
342,0.004,-199.34799999999998,-59.292,1049.6879999999999,11445.0,4357.5,857.5,-119.98000000000002,215.46,-888.44,-3.3516483516483517,-10.631868131868131,-79.47252747252747
343,0.004,-199.10399999999998,-59.292,1048.712,10885.0,4515.0,717.5,-119.98000000000002,215.46,-888.44,-3.258241758241758,-10.736263736263735,-79.5
344,0.004,-199.10399999999998,-59.292,1048.224,11637.5,4620.0,700.0,-119.98000000000002,215.46,-888.44,-3.1263736263736264,-10.763736263736265,-79.53296703296704
345,0.004,-199.10399999999998,-59.048,1047.492,11672.5,4532.5,472.5,-119.84000000000002,216.58,-893.6200000000001,-3.357142857142857,-10.714285714285714,-79.49450549450549
346,0.004,-199.10399999999998,-58.804,1046.516,10815.0,4357.5,455.0,-119.84000000000002,216.58,-893.6200000000001,-3.2252747252747254,-10.752747252747254,-79.52747252747253
347,0.004,-199.10399999999998,-58.56,1045.7839999999999,11392.5,4357.5,525.0,-119.84000000000002,216.58,-893.6200000000001,-3.120879120879121,-10.846153846153847,-79.55494505494505
348,0.004,-199.10399999999998,-58.56,1045.052,11725.0,4497.5,647.5,-117.18,214.34000000000003,-887.7400000000001,-3.3076923076923075,-10.708791208791208,-79.52197802197803
349,0.004,-199.10399999999998,-58.56,1044.32,11112.5,4497.5,490.0,-117.18,214.34000000000003,-887.7400000000001,-3.2032967032967035,-10.796703296703297,-79.55494505494505
350,0.004,-199.10399999999998,-58.56,1044.076,11602.5,4462.5,437.5,-117.18,214.34000000000003,-887.7400000000001,-3.3131868131868134,-10.60989010989011,-79.53296703296704
351,0.004,-199.10399999999998,-58.56,1043.8319999999999,11532.5,4270.0,647.5,-120.96000000000001,210.14000000000001,-885.9200000000001,-3.2637362637362637,-10.752747252747254,-79.55494505494505
352,0.004,-199.10399999999998,-58.56,1043.8319999999999,11410.0,4252.5,682.5,-120.96000000000001,210.14000000000001,-885.9200000000001,-3.1538461538461537,-10.82967032967033,-79.58791208791209
353,0.004,-199.10399999999998,-58.56,1043.588,11252.5,4585.0,665.0,-120.96000000000001,210.14000000000001,-885.9200000000001,-3.3461538461538463,-10.703296703296703,-79.54945054945055
354,0.004,-199.10399999999998,-58.56,1043.8319999999999,11410.0,4357.5,420.0,-120.54,211.40000000000003,-887.32,-3.2362637362637363,-10.780219780219781,-79.58241758241758
355,0.004,-198.85999999999999,-58.56,1044.076,11445.0,4357.5,717.5,-120.54,211.40000000000003,-887.32,-3.10989010989011,-10.692307692307692,-79.60989010989012
356,0.004,-199.10399999999998,-58.804,1044.32,11270.0,4147.5,630.0,-120.54,211.40000000000003,-887.32,-3.2967032967032965,-10.791208791208792,-79.58241758241758
357,0.004,-199.10399999999998,-58.804,1045.052,11637.5,4375.0,857.5,-121.24000000000001,214.90000000000003,-885.5000000000001,-3.1648351648351647,-10.736263736263735,-79.61538461538461
358,0.004,-199.10399999999998,-58.804,1045.54,11252.5,4427.5,735.0,-121.24000000000001,214.90000000000003,-885.5000000000001,-3.368131868131868,-10.813186813186814,-79.58791208791209
359,0.004,-199.10399999999998,-59.048,1046.272,11410.0,4427.5,560.0,-121.24000000000001,214.90000000000003,-885.5000000000001,-3.241758241758242,-10.73076923076923,-79.61538461538461
360,0.004,-199.34799999999998,-59.048,1047.248,11427.5,4340.0,682.5,-121.24000000000001,214.90000000000003,-885.5000000000001,-3.21978021978022,-10.87912087912088,-79.63186813186813
361,0.004,-199.34799999999998,-59.048,1047.7359999999999,11655.0,4427.5,857.5,-122.78000000000002,217.98000000000002,-888.58,-3.2747252747252746,-10.68131868131868,-79.62087912087912
362,0.004,-199.10399999999998,-59.048,1048.468,10780.0,4322.5,647.5,-122.78000000000002,217.98000000000002,-888.58,-3.1923076923076925,-10.802197802197803,-79.64285714285714
363,0.004,-199.10399999999998,-59.292,1049.2,11235.0,4305.0,542.5,-122.78000000000002,217.98000000000002,-888.58,-3.32967032967033,-10.626373626373626,-79.62087912087912
364,0.004,-199.10399999999998,-59.292,1050.176,11287.5,4357.5,735.0,-116.62,215.74,-892.7800000000001,-3.241758241758242,-10.736263736263735,-79.64835164835165
365,0.004,-199.10399999999998,-59.292,1050.176,10850.0,4357.5,472.5,-116.62,215.74,-892.7800000000001,-3.1648351648351647,-10.582417582417582,-79.65934065934066
366,0.004,-199.10399999999998,-59.292,1050.176,11427.5,4200.0,630.0,-116.62,215.74,-892.7800000000001,-3.2857142857142856,-10.73076923076923,-79.64835164835165
367,0.004,-199.10399999999998,-59.292,1049.932,11427.5,4550.0,875.0,-119.42000000000002,209.3,-887.1800000000001,-3.1483516483516483,-10.692307692307692,-79.68131868131869
368,0.004,-199.34799999999998,-59.048,1049.2,10797.5,4497.5,525.0,-119.42000000000002,209.3,-887.1800000000001,-3.340659340659341,-10.780219780219781,-79.65384615384616
369,0.004,-199.34799999999998,-58.804,1048.224,11357.5,4357.5,542.5,-119.42000000000002,209.3,-887.1800000000001,-3.2032967032967035,-10.725274725274724,-79.68681318681318
370,0.004,-199.34799999999998,-58.804,1047.7359999999999,11392.5,4375.0,665.0,-119.56000000000002,208.32000000000002,-891.94,-3.28021978021978,-10.884615384615385,-79.68131868131869
371,0.004,-199.10399999999998,-58.804,1047.004,10587.5,4375.0,717.5,-119.56000000000002,208.32000000000002,-891.94,-3.241758241758242,-10.708791208791208,-79.6923076923077
372,0.004,-199.10399999999998,-58.56,1046.272,11077.5,4375.0,385.0,-119.56000000000002,208.32000000000002,-891.94,-3.1758241758241756,-10.835164835164836,-79.71428571428571
373,0.004,-199.10399999999998,-58.315999999999995,1045.54,11497.5,4620.0,455.0,-119.56000000000002,211.82000000000002,-895.8600000000001,-3.2637362637362637,-10.642857142857142,-79.7032967032967
374,0.004,-199.10399999999998,-58.315999999999995,1044.808,10797.5,4532.5,630.0,-119.56000000000002,211.82000000000002,-895.8600000000001,-3.21978021978022,-10.785714285714286,-79.71978021978022
375,0.004,-199.10399999999998,-58.315999999999995,1044.32,11357.5,4707.5,647.5,-119.56000000000002,211.82000000000002,-895.8600000000001,-3.087912087912088,-10.725274725274724,-79.74725274725274
376,0.004,-199.10399999999998,-58.315999999999995,1044.076,11532.5,4480.0,472.5,-118.72000000000001,211.40000000000003,-891.5200000000001,-3.2967032967032965,-10.791208791208792,-79.71978021978022
377,0.004,-199.10399999999998,-58.071999999999996,1044.076,11287.5,4340.0,472.5,-118.72000000000001,211.40000000000003,-891.5200000000001,-3.159340659340659,-10.758241758241759,-79.75274725274726
378,0.004,-199.10399999999998,-58.315999999999995,1044.076,11427.5,4270.0,525.0,-118.72000000000001,211.40000000000003,-891.5200000000001,-3.357142857142857,-10.840659340659341,-79.72527472527473
379,0.004,-199.34799999999998,-58.315999999999995,1044.076,11550.0,4445.0,752.5,-119.98000000000002,209.16000000000003,-891.8000000000001,-3.2252747252747254,-10.774725274725276,-79.75274725274726
380,0.004,-199.34799999999998,-58.56,1044.564,11462.5,4427.5,717.5,-119.98000000000002,209.16000000000003,-891.8000000000001,-3.131868131868132,-10.87912087912088,-79.78021978021978
381,0.004,-199.34799999999998,-58.56,1044.808,11532.5,4585.0,682.5,-119.98000000000002,209.16000000000003,-891.8000000000001,-3.2967032967032965,-10.719780219780219,-79.75274725274726
382,0.004,-199.34799999999998,-58.56,1045.296,11725.0,4375.0,595.0,-125.72000000000001,216.16000000000003,-890.82,-3.1923076923076925,-10.807692307692308,-79.78021978021978
383,0.004,-199.10399999999998,-58.804,1045.7839999999999,11340.0,4270.0,682.5,-125.72000000000001,216.16000000000003,-890.82,-3.3241758241758244,-10.631868131868131,-79.75824175824175
384,0.004,-199.10399999999998,-59.048,1046.516,11305.0,4410.0,595.0,-125.72000000000001,216.16000000000003,-890.82,-3.258241758241758,-10.758241758241759,-79.78021978021978
385,0.004,-198.85999999999999,-59.048,1047.248,11462.5,4620.0,682.5,-125.72000000000001,216.16000000000003,-890.82,-3.1483516483516483,-10.648351648351648,-79.8076923076923
386,0.004,-198.85999999999999,-59.536,1048.224,11112.5,4462.5,910.0,-124.46000000000001,215.74,-890.4000000000001,-3.3351648351648353,-10.741758241758241,-79.78021978021978
387,0.004,-198.85999999999999,-59.536,1048.712,10570.0,4550.0,682.5,-124.46000000000001,215.74,-890.4000000000001,-3.197802197802198,-10.68131868131868,-79.8076923076923
388,0.004,-198.85999999999999,-59.78,1049.444,11427.5,4462.5,507.5,-124.46000000000001,215.74,-890.4000000000001,-3.4065934065934065,-10.752747252747254,-79.78021978021978
389,0.004,-198.61599999999999,-59.78,1050.176,11602.5,4410.0,717.5,-119.84000000000002,217.14000000000001,-889.0000000000001,-3.28021978021978,-10.67032967032967,-79.8076923076923
390,0.004,-198.61599999999999,-59.78,1050.908,10360.0,4322.5,542.5,-119.84000000000002,217.14000000000001,-889.0000000000001,-3.1758241758241756,-10.763736263736265,-79.83516483516483
391,0.004,-198.85999999999999,-59.78,1050.664,11462.5,4357.5,560.0,-119.84000000000002,217.14000000000001,-889.0000000000001,-3.368131868131868,-10.637362637362637,-79.8021978021978
392,0.004,-198.61599999999999,-59.536,1050.42,11655.0,4287.5,647.5,-114.38000000000001,217.00000000000003,-892.3600000000001,-3.2472527472527473,-10.697802197802197,-79.83516483516483
393,0.004,-198.61599999999999,-59.536,1049.444,10902.5,4287.5,507.5,-114.38000000000001,217.00000000000003,-892.3600000000001,-3.269230769230769,-10.857142857142858,-79.84065934065934
394,0.004,-198.61599999999999,-59.292,1048.224,11200.0,4445.0,490.0,-114.38000000000001,217.00000000000003,-892.3600000000001,-3.2747252747252746,-10.664835164835164,-79.84065934065934
395,0.004,-198.61599999999999,-59.048,1047.492,11550.0,4655.0,717.5,-123.20000000000002,214.34000000000003,-892.2200000000001,-3.2032967032967035,-10.785714285714286,-79.86813186813187
396,0.004,-198.61599999999999,-59.048,1046.76,11042.5,4410.0,595.0,-123.20000000000002,214.34000000000003,-892.2200000000001,-3.3241758241758244,-10.604395604395604,-79.84615384615384
397,0.004,-198.61599999999999,-58.804,1045.7839999999999,11375.0,4515.0,612.5,-123.20000000000002,214.34000000000003,-892.2200000000001,-3.258241758241758,-10.73076923076923,-79.86813186813187
398,0.004,-198.61599999999999,-58.56,1045.296,11007.5,4480.0,595.0,-116.48000000000002,216.02,-888.1600000000001,-3.120879120879121,-10.763736263736265,-79.9010989010989
399,0.004,-198.85999999999999,-58.56,1044.564,11147.5,4410.0,752.5,-116.48000000000002,216.02,-888.1600000000001,-3.3516483516483517,-10.747252747252746,-79.86263736263736
400,0.004,-198.85999999999999,-58.56,1044.32,11270.0,4252.5,525.0,-116.48000000000002,216.02,-888.1600000000001,-3.2142857142857144,-10.752747252747254,-79.8956043956044
401,0.004,-199.10399999999998,-58.315999999999995,1044.32,11375.0,4410.0,542.5,-117.74000000000001,217.00000000000003,-888.3000000000001,-3.1538461538461537,-10.89010989010989,-79.92307692307692
402,0.004,-199.10399999999998,-58.315999999999995,1044.076,11287.5,4637.5,595.0,-117.74000000000001,217.00000000000003,-888.3000000000001,-3.269230769230769,-10.703296703296703,-79.9010989010989
403,0.004,-199.10399999999998,-58.071999999999996,1044.32,11130.0,4427.5,665.0,-117.74000000000001,217.00000000000003,-888.3000000000001,-3.1758241758241756,-10.807692307692308,-79.92857142857143
404,0.004,-199.10399999999998,-58.071999999999996,1044.564,11550.0,4445.0,682.5,-116.9,215.74,-888.8600000000001,-3.2472527472527473,-10.60989010989011,-79.91208791208791
405,0.004,-199.10399999999998,-58.071999999999996,1044.808,10850.0,4340.0,910.0,-116.9,215.74,-888.8600000000001,-3.21978021978022,-10.763736263736265,-79.92857142857143
406,0.004,-199.10399999999998,-58.071999999999996,1045.54,10972.5,4532.5,560.0,-116.9,215.74,-888.8600000000001,-3.0824175824175826,-10.76923076923077,-79.96153846153847
407,0.004,-199.10399999999998,-58.071999999999996,1046.028,11637.5,4445.0,560.0,-119.70000000000002,217.00000000000003,-888.1600000000001,-3.3131868131868134,-10.741758241758241,-79.92307692307692
408,0.004,-199.10399999999998,-58.315999999999995,1046.272,11427.5,4410.0,647.5,-119.70000000000002,217.00000000000003,-888.1600000000001,-3.1758241758241756,-10.752747252747254,-79.95604395604396
